concept_id_1,concept_id_2,relationship_id,valid_start_DATE,valid_end_DATE,invalid_reason
2000029003,8889,Maps to,1970-01-01,2099-12-31,
2000026191,4085000,Maps to,1970-01-01,2099-12-31,
2000025513,4001225,Maps to,1970-01-01,2099-12-31,
2000026319,43020674,Maps to,1970-01-01,2099-12-31,
2000010796,967563,Maps to,1970-01-01,2099-12-31,
2000004018,4078442,Maps to,1970-01-01,2099-12-31,
2000001132,3031244,Maps to,1970-01-01,2099-12-31,
2000010117,991855,Maps to,1970-01-01,2099-12-31,
2000003023,4052413,Maps to,1970-01-01,2099-12-31,
2000020813,38000926,Maps to,1970-01-01,2099-12-31,
2000020512,38000931,Maps to,1970-01-01,2099-12-31,
2000001402,2000001402,Maps to,1970-01-01,2099-12-31,
2000011320,42706348,Maps to,1970-01-01,2099-12-31,
2000020674,38000896,Maps to,1970-01-01,2099-12-31,
2000003101,4052413,Maps to,1970-01-01,2099-12-31,
2000030004,3022318,Maps to,1970-01-01,2099-12-31,
2000020226,38001615,Maps to,1970-01-01,2099-12-31,
2000001225,3009788,Maps to,1970-01-01,2099-12-31,
2000002081,45956874,Maps to,1970-01-01,2099-12-31,
2000010377,19112694,Maps to,1970-01-01,2099-12-31,
2000011178,19031909,Maps to,1970-01-01,2099-12-31,
2000011056,1309801,Maps to,1970-01-01,2099-12-31,
2000026280,4018786,Maps to,1970-01-01,2099-12-31,
2000000005,2000000005,Maps to,1970-01-01,2099-12-31,
2000010757,753630,Maps to,1970-01-01,2099-12-31,
2000025567,4120698,Maps to,1970-01-01,2099-12-31,
2000010921,40021515,Maps to,1970-01-01,2099-12-31,
2000020655,38001349,Maps to,1970-01-01,2099-12-31,
2000010036,40226431,Maps to,1970-01-01,2099-12-31,
2000010964,1521987,Maps to,1970-01-01,2099-12-31,
2000020739,38001153,Maps to,1970-01-01,2099-12-31,
2000030047,3022875,Maps to,1970-01-01,2099-12-31,
2000020018,38001111,Maps to,1970-01-01,2099-12-31,
2000010684,1361711,Maps to,1970-01-01,2099-12-31,
2000010995,40030890,Maps to,1970-01-01,2099-12-31,
2000020084,38001267,Maps to,1970-01-01,2099-12-31,
2000010889,40131393,Maps to,1970-01-01,2099-12-31,
2000010137,40168219,Maps to,1970-01-01,2099-12-31,
2000020607,38001225,Maps to,1970-01-01,2099-12-31,
2000010223,968426,Maps to,1970-01-01,2099-12-31,
2000001234,3032522,Maps to,1970-01-01,2099-12-31,
2000010755,19136048,Maps to,1970-01-01,2099-12-31,
2000010976,40163287,Maps to,1970-01-01,2099-12-31,
2000026056,4200556,Maps to,1970-01-01,2099-12-31,
2000020694,38001128,Maps to,1970-01-01,2099-12-31,
2000020139,38000917,Maps to,1970-01-01,2099-12-31,
2000002009,4290759,Maps to,1970-01-01,2099-12-31,
2000001620,4148517,Maps to,1970-01-01,2099-12-31,
2000010555,36250008,Maps to,1970-01-01,2099-12-31,
2000010065,1549218,Maps to,1970-01-01,2099-12-31,
2000020405,38001424,Maps to,1970-01-01,2099-12-31,
2000010812,19031909,Maps to,1970-01-01,2099-12-31,
2000001240,3018572,Maps to,1970-01-01,2099-12-31,
2000011317,19110302,Maps to,1970-01-01,2099-12-31,
2000010012,40099654,Maps to,1970-01-01,2099-12-31,
2000003005,4181917,Maps to,1970-01-01,2099-12-31,
2000020673,38000896,Maps to,1970-01-01,2099-12-31,
2000020482,38001150,Maps to,1970-01-01,2099-12-31,
2000020665,38001004,Maps to,1970-01-01,2099-12-31,
2000011329,45892419,Maps to,1970-01-01,2099-12-31,
2000020555,38001605,Maps to,1970-01-01,2099-12-31,
2000020605,38001055,Maps to,1970-01-01,2099-12-31,
2000010358,46276120,Maps to,1970-01-01,2099-12-31,
2000010392,40164500,Maps to,1970-01-01,2099-12-31,
2000026205,4101235,Maps to,1970-01-01,2099-12-31,
2000002007,45956874,Maps to,1970-01-01,2099-12-31,
2000010291,42898498,Maps to,1970-01-01,2099-12-31,
2000026338,4197565,Maps to,1970-01-01,2099-12-31,
2000026172,4023746,Maps to,1970-01-01,2099-12-31,
2000010510,19082572,Maps to,1970-01-01,2099-12-31,
2000011386,46275280,Maps to,1970-01-01,2099-12-31,
2000020828,38000912,Maps to,1970-01-01,2099-12-31,
2000010592,19069199,Maps to,1970-01-01,2099-12-31,
2000020800,38001342,Maps to,1970-01-01,2099-12-31,
2000020284,38001202,Maps to,1970-01-01,2099-12-31,
2000010066,1112921,Maps to,1970-01-01,2099-12-31,
2000010025,40236493,Maps to,1970-01-01,2099-12-31,
2000020429,38001283,Maps to,1970-01-01,2099-12-31,
2000010440,1398937,Maps to,1970-01-01,2099-12-31,
2000020301,38001474,Maps to,1970-01-01,2099-12-31,
2000011183,40169433,Maps to,1970-01-01,2099-12-31,
2000001187,3037579,Maps to,1970-01-01,2099-12-31,
2000010865,40224821,Maps to,1970-01-01,2099-12-31,
2000025577,4201099,Maps to,1970-01-01,2099-12-31,
2000001014,3013290,Maps to,1970-01-01,2099-12-31,
2000026312,4238215,Maps to,1970-01-01,2099-12-31,
2000020354,38001628,Maps to,1970-01-01,2099-12-31,
2000010494,19128246,Maps to,1970-01-01,2099-12-31,
2000010672,19093848,Maps to,1970-01-01,2099-12-31,
2000041016,3017487,Maps to,1970-01-01,2099-12-31,
2000011015,1551715,Maps to,1970-01-01,2099-12-31,
2000011132,19004991,Maps to,1970-01-01,2099-12-31,
2000041026,3028561,Maps to,1970-01-01,2099-12-31,
2000001198,3000963,Maps to,1970-01-01,2099-12-31,
2000026156,4007682,Maps to,1970-01-01,2099-12-31,
2000020438,38001525,Maps to,1970-01-01,2099-12-31,
2000001016,3010421,Maps to,1970-01-01,2099-12-31,
2000030027,4337265,Maps to,1970-01-01,2099-12-31,
2000010985,19074847,Maps to,1970-01-01,2099-12-31,
2000020174,38001113,Maps to,1970-01-01,2099-12-31,
2000011354,705944,Maps to,1970-01-01,2099-12-31,
2000020037,38001591,Maps to,1970-01-01,2099-12-31,
2000011016,1301233,Maps to,1970-01-01,2099-12-31,
2000011209,766529,Maps to,1970-01-01,2099-12-31,
2000010798,1748959,Maps to,1970-01-01,2099-12-31,
2000020031,38001575,Maps to,1970-01-01,2099-12-31,
2000010600,1304107,Maps to,1970-01-01,2099-12-31,
2000004015,4078442,Maps to,1970-01-01,2099-12-31,
2000030107,3005555,Maps to,1970-01-01,2099-12-31,
2000004032,4305794,Maps to,1970-01-01,2099-12-31,
2000020755,38001050,Maps to,1970-01-01,2099-12-31,
2000029048,8763,Maps to,1970-01-01,2099-12-31,
2000020581,38001176,Maps to,1970-01-01,2099-12-31,
2000010688,40134816,Maps to,1970-01-01,2099-12-31,
2000020244,45879799,Maps to,1970-01-01,2099-12-31,
2000020867,38001446,Maps to,1970-01-01,2099-12-31,
2000020662,38001005,Maps to,1970-01-01,2099-12-31,
2000010788,19083253,Maps to,1970-01-01,2099-12-31,
2000030133,3036518,Maps to,1970-01-01,2099-12-31,
2000004052,4078442,Maps to,1970-01-01,2099-12-31,
2000029901,9593,Maps to,1970-01-01,2099-12-31,
2000011211,40163498,Maps to,1970-01-01,2099-12-31,
2000000003,2000000003,Maps to,1970-01-01,2099-12-31,
2000030044,21490675,Maps to,1970-01-01,2099-12-31,
2000025014,3003906,Maps to,1970-01-01,2099-12-31,
2000010682,19031909,Maps to,1970-01-01,2099-12-31,
2000010040,19109384,Maps to,1970-01-01,2099-12-31,
2000010718,43012282,Maps to,1970-01-01,2099-12-31,
2000025012,3001950,Maps to,1970-01-01,2099-12-31,
2000010698,989878,Maps to,1970-01-01,2099-12-31,
2000002082,35615950,Maps to,1970-01-01,2099-12-31,
2000001902,38004515,Maps to,1970-01-01,2099-12-31,
2000001614,4147111,Maps to,1970-01-01,2099-12-31,
2000020379,38001171,Maps to,1970-01-01,2099-12-31,
2000026068,4336840,Maps to,1970-01-01,2099-12-31,
2000020436,38001541,Maps to,1970-01-01,2099-12-31,
2000026134,4103712,Maps to,1970-01-01,2099-12-31,
2000002046,4023156,Maps to,1970-01-01,2099-12-31,
2000010102,40007739,Maps to,1970-01-01,2099-12-31,
2000010116,19127050,Maps to,1970-01-01,2099-12-31,
2000011202,19036832,Maps to,1970-01-01,2099-12-31,
2000025523,4119388,Maps to,1970-01-01,2099-12-31,
2000010339,19114670,Maps to,1970-01-01,2099-12-31,
2000011072,1139215,Maps to,1970-01-01,2099-12-31,
2000011082,19080924,Maps to,1970-01-01,2099-12-31,
2000002054,4262914,Maps to,1970-01-01,2099-12-31,
2000026014,4183695,Maps to,1970-01-01,2099-12-31,
2000011362,35603394,Maps to,1970-01-01,2099-12-31,
2000026164,4181422,Maps to,1970-01-01,2099-12-31,
2000025022,3019476,Maps to,1970-01-01,2099-12-31,
2000010013,1300673,Maps to,1970-01-01,2099-12-31,
2000001149,3024936,Maps to,1970-01-01,2099-12-31,
2000010457,1361711,Maps to,1970-01-01,2099-12-31,
2000011237,1126165,Maps to,1970-01-01,2099-12-31,
2000026166,4025840,Maps to,1970-01-01,2099-12-31,
2000020742,38001421,Maps to,1970-01-01,2099-12-31,
2000020585,38000964,Maps to,1970-01-01,2099-12-31,
2000010991,35605337,Maps to,1970-01-01,2099-12-31,
2000001135,3027365,Maps to,1970-01-01,2099-12-31,
2000010224,40238250,Maps to,1970-01-01,2099-12-31,
2000030119,21490580,Maps to,1970-01-01,2099-12-31,
2000020357,38001132,Maps to,1970-01-01,2099-12-31,
2000004050,4078442,Maps to,1970-01-01,2099-12-31,
2000010659,1501576,Maps to,1970-01-01,2099-12-31,
2000028019,4247906,Maps to,1970-01-01,2099-12-31,
2000010334,36250166,Maps to,1970-01-01,2099-12-31,
2000010434,40075183,Maps to,1970-01-01,2099-12-31,
2000010962,713140,Maps to,1970-01-01,2099-12-31,
2000020772,38000974,Maps to,1970-01-01,2099-12-31,
2000010167,40135920,Maps to,1970-01-01,2099-12-31,
2000020815,38001245,Maps to,1970-01-01,2099-12-31,
2000026034,4348425,Maps to,1970-01-01,2099-12-31,
2000020535,38001637,Maps to,1970-01-01,2099-12-31,
2000032014,4064874,Maps to,1970-01-01,2099-12-31,
2000003080,37204340,Maps to,1970-01-01,2099-12-31,
2000026210,40481156,Maps to,1970-01-01,2099-12-31,
2000011210,40171024,Maps to,1970-01-01,2099-12-31,
2000001202,3044938,Maps to,1970-01-01,2099-12-31,
2000001042,3038136,Maps to,1970-01-01,2099-12-31,
2000026021,4249155,Maps to,1970-01-01,2099-12-31,
2000002006,4302612,Maps to,1970-01-01,2099-12-31,
2000010943,19125042,Maps to,1970-01-01,2099-12-31,
2000026099,4348452,Maps to,1970-01-01,2099-12-31,
2000003108,46273928,Maps to,1970-01-01,2099-12-31,
2000001182,42868644,Maps to,1970-01-01,2099-12-31,
2000032011,4064614,Maps to,1970-01-01,2099-12-31,
2000004079,42536500,Maps to,1970-01-01,2099-12-31,
2000020653,38001348,Maps to,1970-01-01,2099-12-31,
2000020019,38001113,Maps to,1970-01-01,2099-12-31,
2000041018,3024463,Maps to,1970-01-01,2099-12-31,
2000028028,4036044,Maps to,1970-01-01,2099-12-31,
2000003048,4046266,Maps to,1970-01-01,2099-12-31,
2000010766,19036359,Maps to,1970-01-01,2099-12-31,
2000026248,4133833,Maps to,1970-01-01,2099-12-31,
2000011300,36250141,Maps to,1970-01-01,2099-12-31,
2000030125,3036277,Maps to,1970-01-01,2099-12-31,
2000020319,38001189,Maps to,1970-01-01,2099-12-31,
2000004100,4078442,Maps to,1970-01-01,2099-12-31,
2000020020,4108805,Maps to,1970-01-01,2099-12-31,
2000030056,3007397,Maps to,1970-01-01,2099-12-31,
2000020891,38001468,Maps to,1970-01-01,2099-12-31,
2000011282,19076733,Maps to,1970-01-01,2099-12-31,
2000010209,19114109,Maps to,1970-01-01,2099-12-31,
2000010060,19083332,Maps to,1970-01-01,2099-12-31,
2000026250,4057957,Maps to,1970-01-01,2099-12-31,
2000011013,40163617,Maps to,1970-01-01,2099-12-31,
2000025563,4046280,Maps to,1970-01-01,2099-12-31,
2000001040,46236952,Maps to,1970-01-01,2099-12-31,
2000010667,948490,Maps to,1970-01-01,2099-12-31,
2000020615,38001436,Maps to,1970-01-01,2099-12-31,
2000011004,1309204,Maps to,1970-01-01,2099-12-31,
2000010929,19135598,Maps to,1970-01-01,2099-12-31,
2000010488,19025427,Maps to,1970-01-01,2099-12-31,
2000010159,781041,Maps to,1970-01-01,2099-12-31,
2000020672,38000896,Maps to,1970-01-01,2099-12-31,
2000030041,3035206,Maps to,1970-01-01,2099-12-31,
2000011271,19021852,Maps to,1970-01-01,2099-12-31,
2000011076,40169467,Maps to,1970-01-01,2099-12-31,
2000010084,1718073,Maps to,1970-01-01,2099-12-31,
2000020207,38001076,Maps to,1970-01-01,2099-12-31,
2000004102,4078442,Maps to,1970-01-01,2099-12-31,
2000011041,40163618,Maps to,1970-01-01,2099-12-31,
2000010645,1771162,Maps to,1970-01-01,2099-12-31,
2000010675,923645,Maps to,1970-01-01,2099-12-31,
2000010170,1549184,Maps to,1970-01-01,2099-12-31,
2000004062,4078442,Maps to,1970-01-01,2099-12-31,
2000011181,40163517,Maps to,1970-01-01,2099-12-31,
2000029002,8541,Maps to,1970-01-01,2099-12-31,
2000001038,3016311,Maps to,1970-01-01,2099-12-31,
2000010848,1708749,Maps to,1970-01-01,2099-12-31,
2000026139,4172988,Maps to,1970-01-01,2099-12-31,
2000026079,4052086,Maps to,1970-01-01,2099-12-31,
2000010173,42706348,Maps to,1970-01-01,2099-12-31,
2000026147,4020318,Maps to,1970-01-01,2099-12-31,
2000000007,2000000007,Maps to,1970-01-01,2099-12-31,
2000030051,1175625,Maps to,1970-01-01,2099-12-31,
2000010273,989486,Maps to,1970-01-01,2099-12-31,
2000010657,1353776,Maps to,1970-01-01,2099-12-31,
2000028027,4035113,Maps to,1970-01-01,2099-12-31,
2000010169,785649,Maps to,1970-01-01,2099-12-31,
2000001205,3038288,Maps to,1970-01-01,2099-12-31,
2000020102,38001138,Maps to,1970-01-01,2099-12-31,
2000004004,4078442,Maps to,1970-01-01,2099-12-31,
2000020126,38001104,Maps to,1970-01-01,2099-12-31,
2000020455,38001180,Maps to,1970-01-01,2099-12-31,
2000010930,780446,Maps to,1970-01-01,2099-12-31,
2000020025,38001370,Maps to,1970-01-01,2099-12-31,
2000010288,1126658,Maps to,1970-01-01,2099-12-31,
2000030024,21490963,Maps to,1970-01-01,2099-12-31,
2000010092,40168548,Maps to,1970-01-01,2099-12-31,
2000020505,38000992,Maps to,1970-01-01,2099-12-31,
2000001211,21490592,Maps to,1970-01-01,2099-12-31,
2000020297,38000979,Maps to,1970-01-01,2099-12-31,
2000011073,1351161,Maps to,1970-01-01,2099-12-31,
2000010079,40161286,Maps to,1970-01-01,2099-12-31,
2000020119,38001067,Maps to,1970-01-01,2099-12-31,
2000011148,19113344,Maps to,1970-01-01,2099-12-31,
2000020508,38000996,Maps to,1970-01-01,2099-12-31,
2000001628,4150076,Maps to,1970-01-01,2099-12-31,
2000020804,38001379,Maps to,1970-01-01,2099-12-31,
2000004023,2000004023,Maps to,1970-01-01,2099-12-31,
2000025028,3034593,Maps to,1970-01-01,2099-12-31,
2000001184,3028308,Maps to,1970-01-01,2099-12-31,
2000001134,3013075,Maps to,1970-01-01,2099-12-31,
2000020519,38001007,Maps to,1970-01-01,2099-12-31,
2000010648,19023072,Maps to,1970-01-01,2099-12-31,
2000026026,4211547,Maps to,1970-01-01,2099-12-31,
2000010407,42902847,Maps to,1970-01-01,2099-12-31,
2000026181,4229267,Maps to,1970-01-01,2099-12-31,
2000003028,4329775,Maps to,1970-01-01,2099-12-31,
2000003087,4299518,Maps to,1970-01-01,2099-12-31,
2000010431,19045787,Maps to,1970-01-01,2099-12-31,
2000020015,38001108,Maps to,1970-01-01,2099-12-31,
2000003040,4313889,Maps to,1970-01-01,2099-12-31,
2000010582,42708518,Maps to,1970-01-01,2099-12-31,
2000010538,40169433,Maps to,1970-01-01,2099-12-31,
2000010330,42902499,Maps to,1970-01-01,2099-12-31,
2000001013,3013502,Maps to,1970-01-01,2099-12-31,
2000011123,45776439,Maps to,1970-01-01,2099-12-31,
2000004020,4078442,Maps to,1970-01-01,2099-12-31,
2000011169,1762711,Maps to,1970-01-01,2099-12-31,
2000010228,19082484,Maps to,1970-01-01,2099-12-31,
2000031010,45881038,Maps to,1970-01-01,2099-12-31,
2000002094,4171047,Maps to,1970-01-01,2099-12-31,
2000020270,38001000,Maps to,1970-01-01,2099-12-31,
2000002072,4262914,Maps to,1970-01-01,2099-12-31,
2000010397,1379969,Maps to,1970-01-01,2099-12-31,
2000020150,45879751,Maps to,1970-01-01,2099-12-31,
2000025991,45884178,Maps to,1970-01-01,2099-12-31,
2000003086,4048955,Maps to,1970-01-01,2099-12-31,
2000010932,753626,Maps to,1970-01-01,2099-12-31,
2000020387,38000937,Maps to,1970-01-01,2099-12-31,
2000010486,780447,Maps to,1970-01-01,2099-12-31,
2000011147,19067232,Maps to,1970-01-01,2099-12-31,
2000020390,38000903,Maps to,1970-01-01,2099-12-31,
2000020268,38001241,Maps to,1970-01-01,2099-12-31,
2000011311,40163617,Maps to,1970-01-01,2099-12-31,
2000032002,4140598,Maps to,1970-01-01,2099-12-31,
2000020088,38001328,Maps to,1970-01-01,2099-12-31,
2000028016,4296650,Maps to,1970-01-01,2099-12-31,
2000010716,40164865,Maps to,1970-01-01,2099-12-31,
2000004012,4213288,Maps to,1970-01-01,2099-12-31,
2000020341,38001173,Maps to,1970-01-01,2099-12-31,
2000004067,4141149,Maps to,1970-01-01,2099-12-31,
2000001864,4150070,Maps to,1970-01-01,2099-12-31,
2000020114,38001065,Maps to,1970-01-01,2099-12-31,
2000011069,19122414,Maps to,1970-01-01,2099-12-31,
2000011150,19105671,Maps to,1970-01-01,2099-12-31,
2000025535,4048961,Maps to,1970-01-01,2099-12-31,
2000010477,19056458,Maps to,1970-01-01,2099-12-31,
2000011204,40049172,Maps to,1970-01-01,2099-12-31,
2000020437,38001526,Maps to,1970-01-01,2099-12-31,
2000011318,19071741,Maps to,1970-01-01,2099-12-31,
2000011179,1301180,Maps to,1970-01-01,2099-12-31,
2000020880,38001366,Maps to,1970-01-01,2099-12-31,
2000010760,42706348,Maps to,1970-01-01,2099-12-31,
2000020744,38001422,Maps to,1970-01-01,2099-12-31,
2000001177,3001893,Maps to,1970-01-01,2099-12-31,
2000010187,19038790,Maps to,1970-01-01,2099-12-31,
2000026203,4348172,Maps to,1970-01-01,2099-12-31,
2000004028,4078442,Maps to,1970-01-01,2099-12-31,
2000010180,46234042,Maps to,1970-01-01,2099-12-31,
2000020171,38001115,Maps to,1970-01-01,2099-12-31,
2000001633,4150086,Maps to,1970-01-01,2099-12-31,
2000010629,19131581,Maps to,1970-01-01,2099-12-31,
2000010589,40169958,Maps to,1970-01-01,2099-12-31,
2000025013,3008504,Maps to,1970-01-01,2099-12-31,
2000026017,4348164,Maps to,1970-01-01,2099-12-31,
2000002004,4142048,Maps to,1970-01-01,2099-12-31,
2000026256,4012024,Maps to,1970-01-01,2099-12-31,
2000011365,46275516,Maps to,1970-01-01,2099-12-31,
2000010689,994123,Maps to,1970-01-01,2099-12-31,
2000020295,38000919,Maps to,1970-01-01,2099-12-31,
2000003009,4322380,Maps to,1970-01-01,2099-12-31,
2000032015,4145510,Maps to,1970-01-01,2099-12-31,
2000011359,40009679,Maps to,1970-01-01,2099-12-31,
2000010529,1301179,Maps to,1970-01-01,2099-12-31,
2000032010,4064460,Maps to,1970-01-01,2099-12-31,
2000029001,8786,Maps to,1970-01-01,2099-12-31,
38001519,2000020762,Mapped from,1970-01-01,2099-12-31,
40062277,2000010832,Mapped from,1970-01-01,2099-12-31,
4195428,2000004108,Mapped from,1970-01-01,2099-12-31,
38001371,2000020026,Mapped from,1970-01-01,2099-12-31,
9550,2000029029,Mapped from,1970-01-01,2099-12-31,
3016723,2000001067,Mapped from,1970-01-01,2099-12-31,
3030804,2000001162,Mapped from,1970-01-01,2099-12-31,
3000905,2000001130,Mapped from,1970-01-01,2099-12-31,
948080,2000011393,Mapped from,1970-01-01,2099-12-31,
19080251,2000010914,Mapped from,1970-01-01,2099-12-31,
19123444,2000010803,Mapped from,1970-01-01,2099-12-31,
3029695,2000001131,Mapped from,1970-01-01,2099-12-31,
3036518,2000030133,Mapped from,1970-01-01,2099-12-31,
3039644,2000001129,Mapped from,1970-01-01,2099-12-31,
1707687,2000011343,Mapped from,1970-01-01,2099-12-31,
40044539,2000011171,Mapped from,1970-01-01,2099-12-31,
40238016,2000010255,Mapped from,1970-01-01,2099-12-31,
38000919,2000020295,Mapped from,1970-01-01,2099-12-31,
1366754,2000011361,Mapped from,1970-01-01,2099-12-31,
38001284,2000020424,Mapped from,1970-01-01,2099-12-31,
794147,2000010009,Mapped from,1970-01-01,2099-12-31,
4309033,2000004046,Mapped from,1970-01-01,2099-12-31,
19049106,2000010632,Mapped from,1970-01-01,2099-12-31,
4259632,2000026244,Mapped from,1970-01-01,2099-12-31,
4139265,2000026122,Mapped from,1970-01-01,2099-12-31,
36249739,2000011382,Mapped from,1970-01-01,2099-12-31,
4021323,2000030019,Mapped from,1970-01-01,2099-12-31,
46275618,2000011079,Mapped from,1970-01-01,2099-12-31,
4322380,2000004002,Mapped from,1970-01-01,2099-12-31,
46287575,2000011253,Mapped from,1970-01-01,2099-12-31,
989485,2000010216,Mapped from,1970-01-01,2099-12-31,
4246180,2000026023,Mapped from,1970-01-01,2099-12-31,
4103712,2000026232,Mapped from,1970-01-01,2099-12-31,
4148986,2000001624,Mapped from,1970-01-01,2099-12-31,
4299363,2000026081,Mapped from,1970-01-01,2099-12-31,
4198675,2000026025,Mapped from,1970-01-01,2099-12-31,
4049832,2000003017,Mapped from,1970-01-01,2099-12-31,
40230159,2000010104,Mapped from,1970-01-01,2099-12-31,
38001627,2000020353,Mapped from,1970-01-01,2099-12-31,
4146528,2000026030,Mapped from,1970-01-01,2099-12-31,
45884784,2000031005,Mapped from,1970-01-01,2099-12-31,
46275677,2000011137,Mapped from,1970-01-01,2099-12-31,
3039000,2000030071,Mapped from,1970-01-01,2099-12-31,
705944,2000011354,Mapped from,1970-01-01,2099-12-31,
38001146,2000020837,Mapped from,1970-01-01,2099-12-31,
8985,2000029021,Mapped from,1970-01-01,2099-12-31,
1344403,2000010735,Mapped from,1970-01-01,2099-12-31,
3023547,2000001174,Mapped from,1970-01-01,2099-12-31,
19117198,2000010652,Mapped from,1970-01-01,2099-12-31,
4170113,2000002074,Mapped from,1970-01-01,2099-12-31,
19086382,2000011216,Mapped from,1970-01-01,2099-12-31,
19124373,2000010055,Mapped from,1970-01-01,2099-12-31,
4031192,2000026018,Mapped from,1970-01-01,2099-12-31,
19110378,2000011098,Mapped from,1970-01-01,2099-12-31,
3015094,2000001183,Mapped from,1970-01-01,2099-12-31,
19086383,2000010708,Mapped from,1970-01-01,2099-12-31,
3003403,2000001059,Mapped from,1970-01-01,2099-12-31,
38001154,2000020701,Mapped from,1970-01-01,2099-12-31,
321319,2000020137,Mapped from,1970-01-01,2099-12-31,
3020149,2000001031,Mapped from,1970-01-01,2099-12-31,
19082006,2000010567,Mapped from,1970-01-01,2099-12-31,
1126658,2000010288,Mapped from,1970-01-01,2099-12-31,
1319133,2000010660,Mapped from,1970-01-01,2099-12-31,
4269076,2000026176,Mapped from,1970-01-01,2099-12-31,
38001151,2000020737,Mapped from,1970-01-01,2099-12-31,
4016009,2000026269,Mapped from,1970-01-01,2099-12-31,
4146906,2000026063,Mapped from,1970-01-01,2099-12-31,
38001129,2000020696,Mapped from,1970-01-01,2099-12-31,
4171047,2000002049,Mapped from,1970-01-01,2099-12-31,
38001543,2000020632,Mapped from,1970-01-01,2099-12-31,
38001174,2000020343,Mapped from,1970-01-01,2099-12-31,
38000979,2000020298,Mapped from,1970-01-01,2099-12-31,
38001022,2000020732,Mapped from,1970-01-01,2099-12-31,
4171047,2000002094,Mapped from,1970-01-01,2099-12-31,
46273928,2000003106,Mapped from,1970-01-01,2099-12-31,
1523280,2000010662,Mapped from,1970-01-01,2099-12-31,
46287354,2000011364,Mapped from,1970-01-01,2099-12-31,
40163352,2000010193,Mapped from,1970-01-01,2099-12-31,
3007708,2000001235,Mapped from,1970-01-01,2099-12-31,
38001053,2000020758,Mapped from,1970-01-01,2099-12-31,
38000899,2000020856,Mapped from,1970-01-01,2099-12-31,
38001292,2000020305,Mapped from,1970-01-01,2099-12-31,
3024936,2000001080,Mapped from,1970-01-01,2099-12-31,
38001091,2000020683,Mapped from,1970-01-01,2099-12-31,
4243787,2000026274,Mapped from,1970-01-01,2099-12-31,
4314001,2000003043,Mapped from,1970-01-01,2099-12-31,
4227127,2000026349,Mapped from,1970-01-01,2099-12-31,
38001132,2000020357,Mapped from,1970-01-01,2099-12-31,
4013636,2000003007,Mapped from,1970-01-01,2099-12-31,
40170684,2000010855,Mapped from,1970-01-01,2099-12-31,
4214081,2000026211,Mapped from,1970-01-01,2099-12-31,
40165182,2000011277,Mapped from,1970-01-01,2099-12-31,
3021119,2000030100,Mapped from,1970-01-01,2099-12-31,
1398400,2000010519,Mapped from,1970-01-01,2099-12-31,
4150070,2000001611,Mapped from,1970-01-01,2099-12-31,
38000990,2000020214,Mapped from,1970-01-01,2099-12-31,
19031562,2000010308,Mapped from,1970-01-01,2099-12-31,
4120698,2000025555,Mapped from,1970-01-01,2099-12-31,
3020716,2000030169,Mapped from,1970-01-01,2099-12-31,
3017161,2000001076,Mapped from,1970-01-01,2099-12-31,
38001240,2000020264,Mapped from,1970-01-01,2099-12-31,
38001211,2000020082,Mapped from,1970-01-01,2099-12-31,
38001389,2000020247,Mapped from,1970-01-01,2099-12-31,
38001045,2000020712,Mapped from,1970-01-01,2099-12-31,
3035856,2000030161,Mapped from,1970-01-01,2099-12-31,
35631981,2000002026,Mapped from,1970-01-01,2099-12-31,
19071511,2000011305,Mapped from,1970-01-01,2099-12-31,
21490675,2000030044,Mapped from,1970-01-01,2099-12-31,
19025158,2000011033,Mapped from,1970-01-01,2099-12-31,
4088998,2000031020,Mapped from,1970-01-01,2099-12-31,
4055349,2000026236,Mapped from,1970-01-01,2099-12-31,
3003434,2000001061,Mapped from,1970-01-01,2099-12-31,
1386957,2000010620,Mapped from,1970-01-01,2099-12-31,
40236493,2000010025,Mapped from,1970-01-01,2099-12-31,
4185121,2000026084,Mapped from,1970-01-01,2099-12-31,
1351161,2000011073,Mapped from,1970-01-01,2099-12-31,
45763688,2000003110,Mapped from,1970-01-01,2099-12-31,
3031560,2000001159,Mapped from,1970-01-01,2099-12-31,
38001205,2000020573,Mapped from,1970-01-01,2099-12-31,
38001085,2000020029,Mapped from,1970-01-01,2099-12-31,
42689574,2000004049,Mapped from,1970-01-01,2099-12-31,
40141793,2000011099,Mapped from,1970-01-01,2099-12-31,
38000891,2000020421,Mapped from,1970-01-01,2099-12-31,
3024394,2000001172,Mapped from,1970-01-01,2099-12-31,
4150080,2000001861,Mapped from,1970-01-01,2099-12-31,
19010309,2000011196,Mapped from,1970-01-01,2099-12-31,
4119536,2000025544,Mapped from,1970-01-01,2099-12-31,
4274000,2000026337,Mapped from,1970-01-01,2099-12-31,
38000987,2000020463,Mapped from,1970-01-01,2099-12-31,
19063575,2000010251,Mapped from,1970-01-01,2099-12-31,
4274000,2000026167,Mapped from,1970-01-01,2099-12-31,
4262099,2000002013,Mapped from,1970-01-01,2099-12-31,
968426,2000010811,Mapped from,1970-01-01,2099-12-31,
4034635,2000026193,Mapped from,1970-01-01,2099-12-31,
4024510,2000028031,Mapped from,1970-01-01,2099-12-31,
40101732,2000011161,Mapped from,1970-01-01,2099-12-31,
3009383,2000001032,Mapped from,1970-01-01,2099-12-31,
38001570,2000020263,Mapped from,1970-01-01,2099-12-31,
