concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_DATE,valid_end_DATE,invalid_reason
2000004022,Pregnancy due date,Procedure,mimiciv_proc_datetimeevents,Procedure,S,225083,1970-01-01,2099-12-31,
2000004094,Indwelling (PortaCath) Port #1 Date Accessed,Procedure,mimiciv_proc_datetimeevents,Procedure,,227126,1970-01-01,2099-12-31,
2000004051,Midline Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225346,1970-01-01,2099-12-31,
2000004039,Tunneled (Hickman) Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225327,1970-01-01,2099-12-31,
2000004021,GU Catheter Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,224878,1970-01-01,2099-12-31,
2000004074,Triple Introducer Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225394,1970-01-01,2099-12-31,
2000004117,Referral Date,Procedure,mimiciv_proc_datetimeevents,Procedure,S,227817,1970-01-01,2099-12-31,
2000004122,Impella Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,228166,1970-01-01,2099-12-31,
2000004072,Triple Introducer Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225392,1970-01-01,2099-12-31,
2000004046,IABP Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225338,1970-01-01,2099-12-31,
2000004089,ICP Line Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,226132,1970-01-01,2099-12-31,
2000004009,Multi Lumen Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,224280,1970-01-01,2099-12-31,
2000004064,Indwelling Port (PortaCath) Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225378,1970-01-01,2099-12-31,
2000004111,Impaired Skin  - Dressing Change #5,Procedure,mimiciv_proc_datetimeevents,Procedure,,227794,1970-01-01,2099-12-31,
2000004088,ICP Line Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,226128,1970-01-01,2099-12-31,
2000004128,Tandem Heart Return Cannula Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,228221,1970-01-01,2099-12-31,
2000004106,AVA Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,227729,1970-01-01,2099-12-31,
2000004095,Indwelling (PortaCath) Port #2 Date Accessed,Procedure,mimiciv_proc_datetimeevents,Procedure,,227197,1970-01-01,2099-12-31,
2000004013,Arterial Line Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,224287,1970-01-01,2099-12-31,
2000004104,AVA Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,227722,1970-01-01,2099-12-31,
2000004119,Date - Therapist,Procedure,mimiciv_proc_datetimeevents,Procedure,S,227911,1970-01-01,2099-12-31,
2000004087,ICP Line Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,226126,1970-01-01,2099-12-31,
2000004059,Pheresis Catheter Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225368,1970-01-01,2099-12-31,
2000004018,Cordis/Introducer Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,224295,1970-01-01,2099-12-31,
2000004075,Triple Introducer Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225396,1970-01-01,2099-12-31,
2000004067,Presep Catheter Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225384,1970-01-01,2099-12-31,
2000004005,PICC Line Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,224187,1970-01-01,2099-12-31,
2000004001,PICC Line Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,224183,1970-01-01,2099-12-31,
2000004043,Tunneled (Hickman) Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225332,1970-01-01,2099-12-31,
2000004048,Midline Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225343,1970-01-01,2099-12-31,
2000004055,PA Catheter Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225353,1970-01-01,2099-12-31,
2000004017,Cordis/Introducer Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,224293,1970-01-01,2099-12-31,
2000004100,ScvO2 (Presep) Calibrated,Procedure,mimiciv_proc_datetimeevents,Procedure,,227542,1970-01-01,2099-12-31,
2000004115,Impaired Skin  - Dressing Change #9,Procedure,mimiciv_proc_datetimeevents,Procedure,,227798,1970-01-01,2099-12-31,
2000004102,AVA Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,227720,1970-01-01,2099-12-31,
2000004020,Cordis/Introducer Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,224298,1970-01-01,2099-12-31,
2000004038,Dialysis CatheterTubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225324,1970-01-01,2099-12-31,
2000004077,20 Gauge Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225754,1970-01-01,2099-12-31,
2000004028,CCO PAC Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225221,1970-01-01,2099-12-31,
2000004124,Tandem Heart Access Line Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,228207,1970-01-01,2099-12-31,
2000004023,Last dialysis,Procedure,mimiciv_proc_datetimeevents,Procedure,S,225128,1970-01-01,2099-12-31,
2000004026,Trauma Line Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225216,1970-01-01,2099-12-31,
2000004014,Arterial line Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,224288,1970-01-01,2099-12-31,
2000004040,Tunneled (Hickman) Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225328,1970-01-01,2099-12-31,
2000004086,Sheath Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225769,1970-01-01,2099-12-31,
2000004099,SvO2 Calibrated,Procedure,mimiciv_proc_datetimeevents,Procedure,,227541,1970-01-01,2099-12-31,
2000004052,Midline Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225348,1970-01-01,2099-12-31,
2000004068,Presep Catheter Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225385,1970-01-01,2099-12-31,
2000004066,Presep Catheter Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225383,1970-01-01,2099-12-31,
2000004092,Last menses,Procedure,mimiciv_proc_datetimeevents,Procedure,S,226719,1970-01-01,2099-12-31,
2000004011,Arterial line Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,224284,1970-01-01,2099-12-31,
2000004062,Pheresis Catheter Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225372,1970-01-01,2099-12-31,
2000004032,CCO PAC Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225316,1970-01-01,2099-12-31,
2000004093,Hospital Admit Date,Procedure,mimiciv_proc_datetimeevents,Procedure,S,226724,1970-01-01,2099-12-31,
2000004008,Multi Lumen Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,224279,1970-01-01,2099-12-31,
2000004113,Impaired Skin  - Dressing Change #7,Procedure,mimiciv_proc_datetimeevents,Procedure,,227796,1970-01-01,2099-12-31,
2000004029,CCO PAC Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225222,1970-01-01,2099-12-31,
2000004047,IABP Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225340,1970-01-01,2099-12-31,
2000004058,Pheresis Catheter Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225367,1970-01-01,2099-12-31,
2000004053,PA Catheter Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225351,1970-01-01,2099-12-31,
2000004035,Dialysis Catheter Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225319,1970-01-01,2099-12-31,
2000004118,Date - Student,Procedure,mimiciv_proc_datetimeevents,Procedure,S,227907,1970-01-01,2099-12-31,
2000004114,Impaired Skin  - Dressing Change #8,Procedure,mimiciv_proc_datetimeevents,Procedure,,227797,1970-01-01,2099-12-31,
2000004076,22 Gauge Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225753,1970-01-01,2099-12-31,
2000004105,AVA Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,227724,1970-01-01,2099-12-31,
2000004044,IABP Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225336,1970-01-01,2099-12-31,
2000004107,Impaired Skin  - Dressing Change #1,Procedure,mimiciv_proc_datetimeevents,Procedure,,227790,1970-01-01,2099-12-31,
2000004045,IABP Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225337,1970-01-01,2099-12-31,
2000004079,16 Gauge Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225756,1970-01-01,2099-12-31,
2000004037,Dialysis Catheter Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225322,1970-01-01,2099-12-31,
2000004120,Impella Aortic Pressure Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,228160,1970-01-01,2099-12-31,
2000004030,CCO PAC Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225224,1970-01-01,2099-12-31,
2000004031,CCO PAC Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225226,1970-01-01,2099-12-31,
2000004006,Multi Lumen Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,224261,1970-01-01,2099-12-31,
2000004103,AVA Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,227721,1970-01-01,2099-12-31,
2000004109,Impaired Skin  - Dressing Change #3,Procedure,mimiciv_proc_datetimeevents,Procedure,,227792,1970-01-01,2099-12-31,
2000004073,Triple Introducer Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225393,1970-01-01,2099-12-31,
2000004125,Tandem Heart Access Line Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,228209,1970-01-01,2099-12-31,
2000004083,Sheath Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225763,1970-01-01,2099-12-31,
2000004016,Cordis/Introducer Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,224292,1970-01-01,2099-12-31,
2000004054,PA Catheter Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225352,1970-01-01,2099-12-31,
2000004063,Indwelling Port (PortaCath) Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225375,1970-01-01,2099-12-31,
2000004057,PA Catheter Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225356,1970-01-01,2099-12-31,
2000004033,Trauma Line Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225317,1970-01-01,2099-12-31,
2000004101,GU Catheter D/C Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,227584,1970-01-01,2099-12-31,
2000030130,Pregnant,Meas Value,mimiciv_meas_chart,Clinical Observation,,225082,1970-01-01,2099-12-31,
2000001507,WIDOWED,Meas Value,mimiciv_obs_marital,Answer,,WIDOWED,1970-01-01,2099-12-31,
2000001505,SINGLE,Meas Value,mimiciv_obs_marital,Answer,,SINGLE,1970-01-01,2099-12-31,
2000001506,UNKNOWN (DEFAULT),Meas Value,mimiciv_obs_marital,Answer,,UNKNOWN (DEFAULT),1970-01-01,2099-12-31,
2000001503,MARRIED,Meas Value,mimiciv_obs_marital,Answer,,MARRIED,1970-01-01,2099-12-31,
2000001502,LIFE PARTNER,Meas Value,mimiciv_obs_marital,Answer,,LIFE PARTNER,1970-01-01,2099-12-31,
2000001504,SEPARATED,Meas Value,mimiciv_obs_marital,Answer,,SEPARATED,1970-01-01,2099-12-31,
2000001501,DIVORCED,Meas Value,mimiciv_obs_marital,Answer,,DIVORCED,1970-01-01,2099-12-31,
2000001304,Private,Meas Value,mimiciv_obs_insurance,Answer,,Private,1970-01-01,2099-12-31,
2000001301,Government,Meas Value,mimiciv_obs_insurance,Answer,,Government,1970-01-01,2099-12-31,
2000001305,Self Pay,Meas Value,mimiciv_obs_insurance,Answer,,Self Pay,1970-01-01,2099-12-31,
2000001303,Medicare,Meas Value,mimiciv_obs_insurance,Answer,,Medicare,1970-01-01,2099-12-31,
2000001302,Medicaid,Meas Value,mimiciv_obs_insurance,Answer,,Medicaid,1970-01-01,2099-12-31,
2000025991,Sensitive,Meas Value,mimiciv_micro_resistance,Answer,,S,1970-01-01,2099-12-31,
2000025992,Resistant,Meas Value,mimiciv_micro_resistance,Answer,,R,1970-01-01,2099-12-31,
2000025993,Intermediate,Meas Value,mimiciv_micro_resistance,Answer,,I,1970-01-01,2099-12-31,
2000025994,Pending,Meas Value,mimiciv_micro_resistance,Answer,,P,1970-01-01,2099-12-31,
2000031012,SVT (Supra Ventricular Tachycardia),Meas Value,mimiciv_meas_chartevents_value,Answer,,SVT (Supra Ventricular Tachycardia),1970-01-01,2099-12-31,
2000031003,AF (Atrial Fibrillation),Meas Value,mimiciv_meas_chartevents_value,Answer,,AF (Atrial Fibrillation),1970-01-01,2099-12-31,
2000031009,SA (Sinus Arrhythmia),Meas Value,mimiciv_meas_chartevents_value,Answer,,SA (Sinus Arrhythmia),1970-01-01,2099-12-31,
2000031002,ST (Sinus Tachycardia),Meas Value,mimiciv_meas_chartevents_value,Answer,,ST (Sinus Tachycardia),1970-01-01,2099-12-31,
2000031013,2nd AV W-M1 (Second degree AV Block Wenckebach - Mobitz1),Meas Value,mimiciv_meas_chartevents_value,Answer,,2nd AV W-M1 (Second degree AV Block Wenckebach - Mobitz1),1970-01-01,2099-12-31,
2000031005,1st AV (First degree AV Block),Meas Value,mimiciv_meas_chartevents_value,Answer,,1st AV (First degree AV Block),1970-01-01,2099-12-31,
2000031007,RBBB (Right Bundle Branch Block),Meas Value,mimiciv_meas_chartevents_value,Answer,,RBBB (Right Bundle Branch Block),1970-01-01,2099-12-31,
2000031008,LBBB (Left Bundle Branch Block),Meas Value,mimiciv_meas_chartevents_value,Answer,,LBBB (Left Bundle Branch Block),1970-01-01,2099-12-31,
2000031006,A Flut (Atrial Flutter),Meas Value,mimiciv_meas_chartevents_value,Answer,,A Flut (Atrial Flutter),1970-01-01,2099-12-31,
2000031010,JR (Junctional Rhythm),Meas Value,mimiciv_meas_chartevents_value,Answer,,JR (Junctional Rhythm),1970-01-01,2099-12-31,
2000031011,3rd AV (Complete Heart Block),Meas Value,mimiciv_meas_chartevents_value,Answer,,3rd AV (Complete Heart Block),1970-01-01,2099-12-31,
2000031004,SB (Sinus Bradycardia),Meas Value,mimiciv_meas_chartevents_value,Answer,,SB (Sinus Bradycardia),1970-01-01,2099-12-31,
2000031001,SR (Sinus Rhythm),Meas Value,mimiciv_meas_chartevents_value,Answer,,SR (Sinus Rhythm),1970-01-01,2099-12-31,
2000041011,QRS duration in lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I QRS DUR,1970-01-01,2099-12-31,
2000041031,T wave amplitude in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III T AMP,1970-01-01,2099-12-31,
2000041032,T wave amplitude in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III TPOS AMP,1970-01-01,2099-12-31,
2000041009,Q wave depth in lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I Q AMP,1970-01-01,2099-12-31,
2000041024,QRS duration in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III QRS DUR,1970-01-01,2099-12-31,
2000041004,QRS duration,Measurement,mimiciv_meas_wf,Clinical Observation,,GLOBAL QRS Dur,1970-01-01,2099-12-31,
2000041028,S wave duration in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III S DUR,1970-01-01,2099-12-31,
2000041027,S wave amplitude in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III S AMP,1970-01-01,2099-12-31,
2000041040,ABPm [mmHg],Measurement,mimiciv_meas_wf,Clinical Observation,,ABPm [mmHg],1970-01-01,2099-12-31,
2000041018,T wave amplitude in lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I T AMP,1970-01-01,2099-12-31,
2000041038,PVC [/min],Measurement,mimiciv_meas_wf,Clinical Observation,,PVC [/min],1970-01-01,2099-12-31,
2000041013,R wave duration in lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I R DUR,1970-01-01,2099-12-31,
2000041029,ST amplitude.J point+60 ms Lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III STJ60,1970-01-01,2099-12-31,
2000041035,RR [rpm],Measurement,mimiciv_meas_wf,Clinical Observation,,RR [rpm],1970-01-01,2099-12-31,
2000041030,ST amplitude.J point+80 ms Lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III STJ80,1970-01-01,2099-12-31,
2000041016,ST amplitude.J point+60 ms Lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I STJ60,1970-01-01,2099-12-31,
2000041023,Q wave duration in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III Q DUR,1970-01-01,2099-12-31,
2000041022,Q wave depth in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III Q AMP,1970-01-01,2099-12-31,
2000041015,S wave duration in lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I S DUR,1970-01-01,2099-12-31,
2000041005,Q-T interval,Measurement,mimiciv_meas_wf,Clinical Observation,,GLOBAL QT,1970-01-01,2099-12-31,
2000041017,ST amplitude.J point+80 ms Lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I STJ80,1970-01-01,2099-12-31,
2000041042,btbHR [bpm],Measurement,mimiciv_meas_wf,Clinical Observation,,btbHR [bpm],1970-01-01,2099-12-31,
2000041026,R wave duration in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III R DUR,1970-01-01,2099-12-31,
2000041008,QRS initial amplitude in lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I I AMP,1970-01-01,2099-12-31,
2000041037,QT [msec],Measurement,mimiciv_meas_wf,Clinical Observation,,QT [msec],1970-01-01,2099-12-31,
2000041044,Pulse (SpO2) [bpm],Measurement,mimiciv_meas_wf,Clinical Observation,,Pulse (SpO2) [bpm],1970-01-01,2099-12-31,
2000041010,Q wave duration in lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I Q DUR,1970-01-01,2099-12-31,
2000041012,R wave amplitude in lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I R AMP,1970-01-01,2099-12-31,
2000041002,P-R Interval,Measurement,mimiciv_meas_wf,Clinical Observation,,GLOBAL PR INT,1970-01-01,2099-12-31,
2000041006,Q-T interval corrected,Measurement,mimiciv_meas_wf,Clinical Observation,,GLOBAL QTc,1970-01-01,2099-12-31,
2000041034,HR [bpm],Measurement,mimiciv_meas_wf,Clinical Observation,,HR [bpm],1970-01-01,2099-12-31,
2000041001,Heart rate,Measurement,mimiciv_meas_wf,Clinical Observation,,GLOBAL HEART RATE,1970-01-01,2099-12-31,
2000041036,SpO2 [%],Measurement,mimiciv_meas_wf,Clinical Observation,,SpO2 [%],1970-01-01,2099-12-31,
2000041020,QRS terminal amplitude in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III F AMP,1970-01-01,2099-12-31,
2000041003,QRS axis,Measurement,mimiciv_meas_wf,Clinical Observation,,GLOBAL QRS AXIS,1970-01-01,2099-12-31,
2000041019,T wave amplitude in lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I TPOS AMP,1970-01-01,2099-12-31,
2000041041,ST-III [mm],Measurement,mimiciv_meas_wf,Clinical Observation,,ST-III [mm],1970-01-01,2099-12-31,
2000041039,QTc [msec],Measurement,mimiciv_meas_wf,Clinical Observation,,QTc [msec],1970-01-01,2099-12-31,
2000041007,QRS terminal amplitude in lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I F AMP,1970-01-01,2099-12-31,
2000041014,S wave amplitude in lead I,Measurement,mimiciv_meas_wf,Clinical Observation,,I S AMP,1970-01-01,2099-12-31,
2000041043,Pulse (ABP) [bpm],Measurement,mimiciv_meas_wf,Clinical Observation,,Pulse (ABP) [bpm],1970-01-01,2099-12-31,
2000041021,QRS initial amplitude in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III I AMP,1970-01-01,2099-12-31,
2000041033,ST amplitude.lead MCL1,Measurement,mimiciv_meas_wf,Clinical Observation,,MCL1 STJ60,1970-01-01,2099-12-31,
2000041025,R wave amplitude in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III R AMP,1970-01-01,2099-12-31,
2000030168,FiO2ApacheIIValue,Measurement,mimiciv_meas_chart,Clinical Observation,,226754,1970-01-01,2099-12-31,
2000030145,SVI (PiCCO),Measurement,mimiciv_meas_chart,Clinical Observation,,228182,1970-01-01,2099-12-31,
2000030080,Tidal Volume (spontaneous),Measurement,mimiciv_meas_chart,Clinical Observation,,224686,1970-01-01,2099-12-31,
2000030084,Pulmonary Artery Pressure diastolic,Measurement,mimiciv_meas_chart,Clinical Observation,,220060,1970-01-01,2099-12-31,
2000030031,Skin Integrity,Measurement,mimiciv_meas_chart,Clinical Observation,,224026,1970-01-01,2099-12-31,
2000030043,Braden Friction/Shear,Measurement,mimiciv_meas_chart,Clinical Observation,,224059,1970-01-01,2099-12-31,
2000030146,CO (PiCCO),Measurement,mimiciv_meas_chart,Clinical Observation,,228178,1970-01-01,2099-12-31,
2000030121,O2 Flow (additional cannula),Measurement,mimiciv_meas_chart,Clinical Observation,,227287,1970-01-01,2099-12-31,
2000030003,O2 saturation pulseoxymetry,Measurement,mimiciv_meas_chart,Clinical Observation,,220277,1970-01-01,2099-12-31,
2000030072,Glucose (serum),Measurement,mimiciv_meas_chart,Clinical Observation,,220621,1970-01-01,2099-12-31,
2000030111,Cerebral Perfusion Pressure,Measurement,mimiciv_meas_chart,Clinical Observation,,227066,1970-01-01,2099-12-31,
2000030150,QTc,Measurement,mimiciv_meas_chart,Clinical Observation,,224359,1970-01-01,2099-12-31,
2000030029,Oral Care,Measurement,mimiciv_meas_chart,Clinical Observation,,226168,1970-01-01,2099-12-31,
2000030063,Sodium (serum),Measurement,mimiciv_meas_chart,Clinical Observation,,220645,1970-01-01,2099-12-31,
2000030062,Potassium (serum),Measurement,mimiciv_meas_chart,Clinical Observation,,227442,1970-01-01,2099-12-31,
2000030090,Pulmonary Artery Pressure mean,Measurement,mimiciv_meas_chart,Clinical Observation,,220061,1970-01-01,2099-12-31,
2000030024,Pupil Response Right,Measurement,mimiciv_meas_chart,Clinical Observation,,227121,1970-01-01,2099-12-31,
2000030139,Stroke Volume (SV NICOM),Measurement,mimiciv_meas_chart,Clinical Observation,,228374,1970-01-01,2099-12-31,
2000030118,Admission Weight (Kg),Measurement,mimiciv_meas_chart,Clinical Observation,,226512,1970-01-01,2099-12-31,
2000030100,Ionized Calcium,Measurement,mimiciv_meas_chart,Clinical Observation,,225667,1970-01-01,2099-12-31,
2000030060,GI #1 Tube Type,Measurement,mimiciv_meas_chart,Clinical Observation,,224785,1970-01-01,2099-12-31,
2000030007,Non Invasive Blood Pressure mean,Measurement,mimiciv_meas_chart,Clinical Observation,,220181,1970-01-01,2099-12-31,
2000030125,Height,Measurement,mimiciv_meas_chart,Clinical Observation,,226707,1970-01-01,2099-12-31,
2000030144,CI (PiCCO),Measurement,mimiciv_meas_chart,Clinical Observation,,228177,1970-01-01,2099-12-31,
2000030133,SV (Arterial),Measurement,mimiciv_meas_chart,Clinical Observation,,227547,1970-01-01,2099-12-31,
2000030047,PEEP set,Measurement,mimiciv_meas_chart,Clinical Observation,,220339,1970-01-01,2099-12-31,
2000030052,Peak Insp. Pressure,Measurement,mimiciv_meas_chart,Clinical Observation,,224695,1970-01-01,2099-12-31,
2000030070,BUN,Measurement,mimiciv_meas_chart,Clinical Observation,,225624,1970-01-01,2099-12-31,
2000030075,Inspired Gas Temp.,Measurement,mimiciv_meas_chart,Clinical Observation,,223872,1970-01-01,2099-12-31,
2000030045,Respiratory Pattern,Measurement,mimiciv_meas_chart,Clinical Observation,,223985,1970-01-01,2099-12-31,
2000030096,ART BP Mean,Measurement,mimiciv_meas_chart,Clinical Observation,,225312,1970-01-01,2099-12-31,
2000030142,Cerebral Perfusion Pressure Alarm - Low,Measurement,mimiciv_meas_chart,Clinical Observation,,227717,1970-01-01,2099-12-31,
2000030102,Total PEEP Level,Measurement,mimiciv_meas_chart,Clinical Observation,,224700,1970-01-01,2099-12-31,
2000030156,Manual Blood Pressure Systolic Right,Measurement,mimiciv_meas_chart,Clinical Observation,,227243,1970-01-01,2099-12-31,
2000030071,Anion gap,Measurement,mimiciv_meas_chart,Clinical Observation,,227073,1970-01-01,2099-12-31,
2000030028,Edema Location,Measurement,mimiciv_meas_chart,Clinical Observation,,224031,1970-01-01,2099-12-31,
2000030033,Skin Temperature,Measurement,mimiciv_meas_chart,Clinical Observation,,224027,1970-01-01,2099-12-31,
2000030002,Respiratory Rate,Measurement,mimiciv_meas_chart,Clinical Observation,,220210,1970-01-01,2099-12-31,
2000030135,BiPap O2 Flow,Measurement,mimiciv_meas_chart,Clinical Observation,,227582,1970-01-01,2099-12-31,
2000030048,Tidal Volume (observed),Measurement,mimiciv_meas_chart,Clinical Observation,,224685,1970-01-01,2099-12-31,
2000030013,GCS - Eye Opening,Measurement,mimiciv_meas_chart,Clinical Observation,,220739,1970-01-01,2099-12-31,
2000030106,Blood Temperature CCO (C),Measurement,mimiciv_meas_chart,Clinical Observation,,226329,1970-01-01,2099-12-31,
2000030036,Urine Appearance,Measurement,mimiciv_meas_chart,Clinical Observation,,224876,1970-01-01,2099-12-31,
2000030124,Mixed Venous O2% Sat,Measurement,mimiciv_meas_chart,Clinical Observation,,225674,1970-01-01,2099-12-31,
2000030094,Stool Consistency,Measurement,mimiciv_meas_chart,Clinical Observation,,224011,1970-01-01,2099-12-31,
2000030132,SVV (Arterial),Measurement,mimiciv_meas_chart,Clinical Observation,,227546,1970-01-01,2099-12-31,
2000030020,Abdominal Assessment,Measurement,mimiciv_meas_chart,Clinical Observation,,224003,1970-01-01,2099-12-31,
2000030023,Pupil Size Left,Measurement,mimiciv_meas_chart,Clinical Observation,,224733,1970-01-01,2099-12-31,
2000030079,Tidal Volume (set),Measurement,mimiciv_meas_chart,Clinical Observation,,224684,1970-01-01,2099-12-31,
2000030076,Flatus,Measurement,mimiciv_meas_chart,Clinical Observation,,224005,1970-01-01,2099-12-31,
2000030108,Past medical history,Measurement,mimiciv_meas_chart,Clinical Observation,,225059,1970-01-01,2099-12-31,
2000030147,Intra Cranial Pressure #2,Measurement,mimiciv_meas_chart,Clinical Observation,,227989,1970-01-01,2099-12-31,
2000030086,Arterial O2 pressure,Measurement,mimiciv_meas_chart,Clinical Observation,,220224,1970-01-01,2099-12-31,
2000030057,Vti High,Measurement,mimiciv_meas_chart,Clinical Observation,,223874,1970-01-01,2099-12-31,
2000030042,Braden Nutrition,Measurement,mimiciv_meas_chart,Clinical Observation,,224058,1970-01-01,2099-12-31,
2000030035,Skin Color,Measurement,mimiciv_meas_chart,Clinical Observation,,224028,1970-01-01,2099-12-31,
2000030067,Hemoglobin,Measurement,mimiciv_meas_chart,Clinical Observation,,220228,1970-01-01,2099-12-31,
2000030120,PCA lockout (min),Measurement,mimiciv_meas_chart,Clinical Observation,,224329,1970-01-01,2099-12-31,
2000030022,Pupil Size Right,Measurement,mimiciv_meas_chart,Clinical Observation,,223907,1970-01-01,2099-12-31,
2000030114,Arterial O2 Saturation,Measurement,mimiciv_meas_chart,Clinical Observation,,220227,1970-01-01,2099-12-31,
2000030160,Orthostatic BPd lying,Measurement,mimiciv_meas_chart,Clinical Observation,,226092,1970-01-01,2099-12-31,
2000030041,Braden Mobility,Measurement,mimiciv_meas_chart,Clinical Observation,,224057,1970-01-01,2099-12-31,
